# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# particle positions sampled every 10 steps
t	x1	y1	x2	y2
1.7110000000e+01	-1.1336215336e-01	7.0338134286e-01	1.1336215336e-01	-7.0338134286e-01
1.7120000000e+01	-1.1619866229e-01	6.9892816900e-01	1.1619866229e-01	-6.9892816900e-01
1.7130000000e+01	-1.1902638994e-01	6.9442218098e-01	1.1902638994e-01	-6.9442218098e-01
1.7140000000e+01	-1.2184496566e-01	6.8986280351e-01	1.2184496566e-01	-6.8986280351e-01
1.7150000000e+01	-1.2465400676e-01	6.8524944762e-01	1.2465400676e-01	-6.8524944762e-01
1.7160000000e+01	-1.2745311806e-01	6.8058151025e-01	1.2745311806e-01	-6.8058151025e-01
1.7170000000e+01	-1.3024189125e-01	6.7585837376e-01	1.3024189125e-01	-6.7585837376e-01
1.7180000000e+01	-1.3301990439e-01	6.7107940542e-01	1.3301990439e-01	-6.7107940542e-01
1.7190000000e+01	-1.3578672118e-01	6.6624395700e-01	1.3578672118e-01	-6.6624395700e-01
1.7200000000e+01	-1.3854189039e-01	6.6135136418e-01	1.3854189039e-01	-6.6135136418e-01
1.7210000000e+01	-1.4128494511e-01	6.5640094601e-01	1.4128494511e-01	-6.5640094601e-01
1.7220000000e+01	-1.4401540202e-01	6.5139200439e-01	1.4401540202e-01	-6.5139200439e-01
1.7230000000e+01	-1.4673276062e-01	6.4632382345e-01	1.4673276062e-01	-6.4632382345e-01
1.7240000000e+01	-1.4943650241e-01	6.4119566892e-01	1.4943650241e-01	-6.4119566892e-01
1.7250000000e+01	-1.5212608998e-01	6.3600678755e-01	1.5212608998e-01	-6.3600678755e-01
1.7260000000e+01	-1.5480096612e-01	6.3075640636e-01	1.5480096612e-01	-6.3075640636e-01
1.7270000000e+01	-1.5746055282e-01	6.2544373202e-01	1.5746055282e-01	-6.2544373202e-01
1.7280000000e+01	-1.6010425021e-01	6.2006795005e-01	1.6010425021e-01	-6.2006795005e-01
1.7290000000e+01	-1.6273143547e-01	6.1462822412e-01	1.6273143547e-01	-6.1462822412e-01
1.7300000000e+01	-1.6534146163e-01	6.0912369521e-01	1.6534146163e-01	-6.0912369521e-01
1.7310000000e+01	-1.6793365636e-01	6.0355348082e-01	1.6793365636e-01	-6.0355348082e-01
1.7320000000e+01	-1.7050732055e-01	5.9791667404e-01	1.7050732055e-01	-5.9791667404e-01
1.7330000000e+01	-1.7306172699e-01	5.9221234271e-01	1.7306172699e-01	-5.9221234271e-01
1.7340000000e+01	-1.7559611877e-01	5.8643952841e-01	1.7559611877e-01	-5.8643952841e-01
1.7350000000e+01	-1.7810970770e-01	5.8059724553e-01	1.7810970770e-01	-5.8059724553e-01
1.7360000000e+01	-1.8060167258e-01	5.7468448015e-01	1.8060167258e-01	-5.7468448015e-01
1.7370000000e+01	-1.8307115734e-01	5.6870018903e-01	1.8307115734e-01	-5.6870018903e-01
1.7380000000e+01	-1.8551726910e-01	5.6264329843e-01	1.8551726910e-01	-5.6264329843e-01
1.7390000000e+01	-1.8793907602e-01	5.5651270292e-01	1.8793907602e-01	-5.5651270292e-01
1.7400000000e+01	-1.9033560507e-01	5.5030726416e-01	1.9033560507e-01	-5.5030726416e-01
1.7410000000e+01	-1.9270583959e-01	5.4402580955e-01	1.9270583959e-01	-5.4402580955e-01
1.7420000000e+01	-1.9504871668e-01	5.3766713094e-01	1.9504871668e-01	-5.3766713094e-01
1.7430000000e+01	-1.9736312445e-01	5.3122998311e-01	1.9736312445e-01	-5.3122998311e-01
1.7440000000e+01	-1.9964789897e-01	5.2471308237e-01	1.9964789897e-01	-5.2471308237e-01
1.7450000000e+01	-2.0190182108e-01	5.1811510494e-01	2.0190182108e-01	-5.1811510494e-01
1.7460000000e+01	-2.0412361290e-01	5.1143468532e-01	2.0412361290e-01	-5.1143468532e-01
1.7470000000e+01	-2.0631193407e-01	5.0467041462e-01	2.0631193407e-01	-5.0467041462e-01
1.7480000000e+01	-2.0846537775e-01	4.9782083875e-01	2.0846537775e-01	-4.9782083875e-01
1.7490000000e+01	-2.1058246619e-01	4.9088445658e-01	2.1058246619e-01	-4.9088445658e-01
1.7500000000e+01	-2.1266164609e-01	4.8385971798e-01	2.1266164609e-01	-4.8385971798e-01
1.7510000000e+01	-2.1470128341e-01	4.7674502180e-01	2.1470128341e-01	-4.7674502180e-01
1.7520000000e+01	-2.1669965791e-01	4.6953871381e-01	2.1669965791e-01	-4.6953871381e-01
1.7530000000e+01	-2.1865495709e-01	4.6223908444e-01	2.1865495709e-01	-4.6223908444e-01
1.7540000000e+01	-2.2056526971e-01	4.5484436660e-01	2.2056526971e-01	-4.5484436660e-01
1.7550000000e+01	-2.2242857867e-01	4.4735273323e-01	2.2242857867e-01	-4.4735273323e-01
1.7560000000e+01	-2.2424275331e-01	4.3976229499e-01	2.2424275331e-01	-4.3976229499e-01
1.7570000000e+01	-2.2600554101e-01	4.3207109764e-01	2.2600554101e-01	-4.3207109764e-01
1.7580000000e+01	-2.2771455801e-01	4.2427711959e-01	2.2771455801e-01	-4.2427711959e-01
1.7590000000e+01	-2.2936727937e-01	4.1637826920e-01	2.2936727937e-01	-4.1637826920e-01
1.7600000000e+01	-2.3096102803e-01	4.0837238216e-01	2.3096102803e-01	-4.0837238216e-01
1.7610000000e+01	-2.3249296277e-01	4.0025721880e-01	2.3249296277e-01	-4.0025721880e-01
1.7620000000e+01	-2.3396006508e-01	3.9203046141e-01	2.3396006508e-01	-3.9203046141e-01
1.7630000000e+01	-2.3535912463e-01	3.8368971159e-01	2.3535912463e-01	-3.8368971159e-01
1.7640000000e+01	-2.3668672345e-01	3.7523248766e-01	2.3668672345e-01	-3.7523248766e-01
1.7650000000e+01	-2.3793921832e-01	3.6665622224e-01	2.3793921832e-01	-3.6665622224e-01
1.7660000000e+01	-2.3911272149e-01	3.5795825990e-01	2.3911272149e-01	-3.5795825990e-01
1.7670000000e+01	-2.4020307940e-01	3.4913585523e-01	2.4020307940e-01	-3.4913585523e-01
1.7680000000e+01	-2.4120584899e-01	3.4018617112e-01	2.4120584899e-01	-3.4018617112e-01
1.7690000000e+01	-2.4211627170e-01	3.3110627765e-01	2.4211627170e-01	-3.3110627765e-01
1.7700000000e+01	-2.4292924446e-01	3.2189315152e-01	2.4292924446e-01	-3.2189315152e-01
1.7710000000e+01	-2.4363928760e-01	3.1254367640e-01	2.4363928760e-01	-3.1254367640e-01
1.7720000000e+01	-2.4424050913e-01	3.0305464432e-01	2.4424050913e-01	-3.0305464432e-01
1.7730000000e+01	-2.4472656506e-01	2.9342275846e-01	2.4472656506e-01	-2.9342275846e-01
1.7740000000e+01	-2.4509061515e-01	2.8364463771e-01	2.4509061515e-01	-2.8364463771e-01
1.7750000000e+01	-2.4532527364e-01	2.7371682351e-01	2.4532527364e-01	-2.7371682351e-01
1.7760000000e+01	-2.4542255427e-01	2.6363578953e-01	2.4542255427e-01	-2.6363578953e-01
1.7770000000e+01	-2.4537380897e-01	2.5339795492e-01	2.4537380897e-01	-2.5339795492e-01
1.7780000000e+01	-2.4516965941e-01	2.4299970218e-01	2.4516965941e-01	-2.4299970218e-01
1.7790000000e+01	-2.4479992065e-01	2.3243740074e-01	2.4479992065e-01	-2.3243740074e-01
1.7800000000e+01	-2.4425351603e-01	2.2170743775e-01	2.4425351603e-01	-2.2170743775e-01
1.7810000000e+01	-2.4351838251e-01	2.1080625803e-01	2.4351838251e-01	-2.1080625803e-01
1.7820000000e+01	-2.4258136545e-01	1.9973041538e-01	2.4258136545e-01	-1.9973041538e-01
1.7830000000e+01	-2.4142810234e-01	1.8847663841e-01	2.4142810234e-01	-1.8847663841e-01
1.7840000000e+01	-2.4004289473e-01	1.7704191439e-01	2.4004289473e-01	-1.7704191439e-01
1.7850000000e+01	-2.3840856847e-01	1.6542359583e-01	2.3840856847e-01	-1.6542359583e-01
1.7860000000e+01	-2.3650632266e-01	1.5361953566e-01	2.3650632266e-01	-1.5361953566e-01
1.7870000000e+01	-2.3431556891e-01	1.4162825792e-01	2.3431556891e-01	-1.4162825792e-01
1.7880000000e+01	-2.3181376439e-01	1.2944917299e-01	2.3181376439e-01	-1.2944917299e-01
1.7890000000e+01	-2.2897624413e-01	1.1708284777e-01	2.2897624413e-01	-1.1708284777e-01
1.7900000000e+01	-2.2577606232e-01	1.0453134352e-01	2.2577606232e-01	-1.0453134352e-01
1.7910000000e+01	-2.2218385730e-01	9.1798635781e-02	2.2218385730e-01	-9.1798635781e-02
1.7920000000e+01	-2.1816776282e-01	7.8891132219e-02	2.1816776282e-01	-7.8891132219e-02
1.7930000000e+01	-2.1369339872e-01	6.5818304200e-02	2.1369339872e-01	-6.5818304200e-02
1.7940000000e+01	-2.0872398800e-01	5.2593445065e-02	2.0872398800e-01	-5.2593445065e-02
1.7950000000e+01	-2.0322066554e-01	3.9234560338e-02	2.0322066554e-01	-3.9234560338e-02
1.7960000000e+01	-1.9714306334e-01	2.5765378902e-02	1.9714306334e-01	-2.5765378902e-02
1.7970000000e+01	-1.9045027715e-01	1.2216445425e-02	1.9045027715e-01	-1.2216445425e-02
1.7980000000e+01	-1.8310232932e-01	-1.3737915973e-03	1.8310232932e-01	1.3737915973e-03
1.7990000000e+01	-1.7506222850e-01	-1.4958046569e-02	1.7506222850e-01	1.4958046569e-02
1.8000000000e+01	-1.6629866493e-01	-2.8479645479e-02	1.6629866493e-01	2.8479645479e-02
1.8010000000e+01	-1.5678924250e-01	-4.1872647731e-02	1.5678924250e-01	4.1872647731e-02
1.8020000000e+01	-1.4652392343e-01	-5.5062931724e-02	1.4652392343e-01	5.5062931724e-02
1.8030000000e+01	-1.3550808864e-01	-6.7970398612e-02	1.3550808864e-01	6.7970398612e-02
1.8040000000e+01	-1.2376443162e-01	-8.0512135278e-02	1.2376443162e-01	8.0512135278e-02
1.8050000000e+01	-1.1133302373e-01	-9.2605972541e-02	1.1133302373e-01	9.2605972541e-02
1.8060000000e+01	-9.8269451372e-02	-1.0417365643e-01	9.8269451372e-02	1.0417365643e-01
1.8070000000e+01	-8.4641717872e-02	-1.1514313916e-01	8.4641717872e-02	1.1514313916e-01
1.8080000000e+01	-7.0527023016e-02	-1.2545024033e-01	7.0527023016e-02	1.2545024033e-01
1.8090000000e+01	-5.6009114758e-02	-1.3504048526e-01	5.6009114758e-02	1.3504048526e-01
1.8100000000e+01	-4.1175995725e-02	-1.4387162633e-01	4.1175995725e-02	1.4387162633e-01
1.8110000000e+01	-2.6117283512e-02	-1.5191638779e-01	2.6117283512e-02	1.5191638779e-01
1.8120000000e+01	-1.0920899943e-02	-1.5916430008e-01	1.0920899943e-02	1.5916430008e-01
1.8130000000e+01	4.3305072862e-03	-1.6562171953e-01	-4.3305072862e-03	1.6562171953e-01
1.8140000000e+01	1.9562645076e-02	-1.7130994286e-01	-1.9562645076e-02	1.7130994286e-01
1.8150000000e+01	3.4711574336e-02	-1.7626202663e-01	-3.4711574336e-02	1.7626202663e-01
1.8160000000e+01	4.9724473855e-02	-1.8051914890e-01	-4.9724473855e-02	1.8051914890e-01
1.8170000000e+01	6.4559364445e-02	-1.8412719176e-01	-6.4559364445e-02	1.8412719176e-01
1.8180000000e+01	7.9184140807e-02	-1.8713392330e-01	-7.9184140807e-02	1.8713392330e-01
1.8190000000e+01	9.3575250859e-02	-1.8958689471e-01	-9.3575250859e-02	1.8958689471e-01
1.8200000000e+01	1.0771627926e-01	-1.9153200502e-01	-1.0771627926e-01	1.9153200502e-01
1.8210000000e+01	1.2159659648e-01	-1.9301261230e-01	-1.2159659648e-01	1.9301261230e-01
1.8220000000e+01	1.3521015699e-01	-1.9406905538e-01	-1.3521015699e-01	1.9406905538e-01
1.8230000000e+01	1.4855447752e-01	-1.9473846409e-01	-1.4855447752e-01	1.9473846409e-01
1.8240000000e+01	1.6162979469e-01	-1.9505476097e-01	-1.6162979469e-01	1.9505476097e-01
1.8250000000e+01	1.7443838570e-01	-1.9504878201e-01	-1.7443838570e-01	1.9504878201e-01
1.8260000000e+01	1.8698402926e-01	-1.9474846548e-01	-1.8698402926e-01	1.9474846548e-01
1.8270000000e+01	1.9927158295e-01	-1.9417907449e-01	-1.9927158295e-01	1.9417907449e-01
1.8280000000e+01	2.1130665508e-01	-1.9336343050e-01	-2.1130665508e-01	1.9336343050e-01
1.8290000000e+01	2.2309535218e-01	-1.9232214410e-01	-2.2309535218e-01	1.9232214410e-01
1.8300000000e+01	2.3464408604e-01	-1.9107383466e-01	-2.3464408604e-01	1.9107383466e-01
1.8310000000e+01	2.4595942751e-01	-1.8963533446e-01	-2.4595942751e-01	1.8963533446e-01
1.8320000000e+01	2.5704799672e-01	-1.8802187552e-01	-2.5704799672e-01	1.8802187552e-01
1.8330000000e+01	2.6791638155e-01	-1.8624725852e-01	-2.6791638155e-01	1.8624725852e-01
1.8340000000e+01	2.7857107784e-01	-1.8432400457e-01	-2.7857107784e-01	1.8432400457e-01
1.8350000000e+01	2.8901844638e-01	-1.8226349074e-01	-2.8901844638e-01	1.8226349074e-01
1.8360000000e+01	2.9926468286e-01	-1.8007607076e-01	-2.9926468286e-01	1.8007607076e-01
1.8370000000e+01	3.0931579757e-01	-1.7777118214e-01	-3.0931579757e-01	1.7777118214e-01
1.8380000000e+01	3.1917760260e-01	-1.7535744131e-01	-3.1917760260e-01	1.7535744131e-01
1.8390000000e+01	3.2885570476e-01	-1.7284272788e-01	-3.2885570476e-01	1.7284272788e-01
1.8400000000e+01	3.3835550269e-01	-1.7023425939e-01	-3.3835550269e-01	1.7023425939e-01
1.8410000000e+01	3.4768218722e-01	-1.6753865760e-01	-3.4768218722e-01	1.6753865760e-01
1.8420000000e+01	3.5684074396e-01	-1.6476200732e-01	-3.5684074396e-01	1.6476200732e-01
1.8430000000e+01	3.6583595770e-01	-1.6190990870e-01	-3.6583595770e-01	1.6190990870e-01
1.8440000000e+01	3.7467241789e-01	-1.5898752366e-01	-3.7467241789e-01	1.5898752366e-01
1.8450000000e+01	3.8335452500e-01	-1.5599961734e-01	-3.8335452500e-01	1.5599961734e-01
1.8460000000e+01	3.9188649738e-01	-1.5295059498e-01	-3.9188649738e-01	1.5295059498e-01
1.8470000000e+01	4.0027237841e-01	-1.4984453487e-01	-4.0027237841e-01	1.4984453487e-01
1.8480000000e+01	4.0851604377e-01	-1.4668521787e-01	-4.0851604377e-01	1.4668521787e-01
1.8490000000e+01	4.1662120876e-01	-1.4347615376e-01	-4.1662120876e-01	1.4347615376e-01
1.8500000000e+01	4.2459143549e-01	-1.4022060494e-01	-4.2459143549e-01	1.4022060494e-01
1.8510000000e+01	4.3243013992e-01	-1.3692160772e-01	-4.3243013992e-01	1.3692160772e-01
1.8520000000e+01	4.4014059873e-01	-1.3358199144e-01	-4.4014059873e-01	1.3358199144e-01
1.8530000000e+01	4.4772595594e-01	-1.3020439571e-01	-4.4772595594e-01	1.3020439571e-01
1.8540000000e+01	4.5518922927e-01	-1.2679128603e-01	-4.5518922927e-01	1.2679128603e-01
1.8550000000e+01	4.6253331622e-01	-1.2334496782e-01	-4.6253331622e-01	1.2334496782e-01
1.8560000000e+01	4.6976099992e-01	-1.1986759917e-01	-4.6976099992e-01	1.1986759917e-01
1.8570000000e+01	4.7687495467e-01	-1.1636120240e-01	-4.7687495467e-01	1.1636120240e-01
1.8580000000e+01	4.8387775122e-01	-1.1282767452e-01	-4.8387775122e-01	1.1282767452e-01
1.8590000000e+01	4.9077186179e-01	-1.0926879683e-01	-4.9077186179e-01	1.0926879683e-01
1.8600000000e+01	4.9755966482e-01	-1.0568624350e-01	-4.9755966482e-01	1.0568624350e-01
1.8610000000e+01	5.0424344952e-01	-1.0208158957e-01	-5.0424344952e-01	1.0208158957e-01
1.8620000000e+01	5.1082542008e-01	-9.8456318143e-02	-5.1082542008e-01	9.8456318143e-02
1.8630000000e+01	5.1730769978e-01	-9.4811826970e-02	-5.1730769978e-01	9.4811826970e-02
1.8640000000e+01	5.2369233480e-01	-9.1149434524e-02	-5.2369233480e-01	9.1149434524e-02
1.8650000000e+01	5.2998129782e-01	-8.7470385525e-02	-5.2998129782e-01	8.7470385525e-02
1.8660000000e+01	5.3617649150e-01	-8.3775856024e-02	-5.3617649150e-01	8.3775856024e-02
1.8670000000e+01	5.4227975167e-01	-8.0066958068e-02	-5.4227975167e-01	8.0066958068e-02
1.8680000000e+01	5.4829285046e-01	-7.6344743998e-02	-5.4829285046e-01	7.6344743998e-02
1.8690000000e+01	5.5421749914e-01	-7.2610210400e-02	-5.5421749914e-01	7.2610210400e-02
1.8700000000e+01	5.6005535092e-01	-6.8864301748e-02	-5.6005535092e-01	6.8864301748e-02
1.8710000000e+01	5.6580800353e-01	-6.5107913766e-02	-5.6580800353e-01	6.5107913766e-02
1.8720000000e+01	5.7147700168e-01	-6.1341896535e-02	-5.7147700168e-01	6.1341896535e-02
1.8730000000e+01	5.7706383942e-01	-5.7567057364e-02	-5.7706383942e-01	5.7567057364e-02
1.8740000000e+01	5.8256996231e-01	-5.3784163447e-02	-5.8256996231e-01	5.3784163447e-02
1.8750000000e+01	5.8799676952e-01	-4.9993944327e-02	-5.8799676952e-01	4.9993944327e-02
1.8760000000e+01	5.9334561586e-01	-4.6197094182e-02	-5.9334561586e-01	4.6197094182e-02
1.8770000000e+01	5.9861781359e-01	-4.2394273940e-02	-5.9861781359e-01	4.2394273940e-02
1.8780000000e+01	6.0381463426e-01	-3.8586113255e-02	-6.0381463426e-01	3.8586113255e-02
1.8790000000e+01	6.0893731039e-01	-3.4773212334e-02	-6.0893731039e-01	3.4773212334e-02
1.8800000000e+01	6.1398703705e-01	-3.0956143647e-02	-6.1398703705e-01	3.0956143647e-02
1.8810000000e+01	6.1896497343e-01	-2.7135453512e-02	-6.1896497343e-01	2.7135453512e-02
1.8820000000e+01	6.2387224424e-01	-2.3311663577e-02	-6.2387224424e-01	2.3311663577e-02
1.8830000000e+01	6.2870994114e-01	-1.9485272207e-02	-6.2870994114e-01	1.9485272207e-02
1.8840000000e+01	6.3347912400e-01	-1.5656755766e-02	-6.3347912400e-01	1.5656755766e-02
1.8850000000e+01	6.3818082219e-01	-1.1826569831e-02	-6.3818082219e-01	1.1826569831e-02
1.8860000000e+01	6.4281603573e-01	-7.9951503191e-03	-6.4281603573e-01	7.9951503191e-03
1.8870000000e+01	6.4738573643e-01	-4.1629145403e-03	-6.4738573643e-01	4.1629145403e-03
1.8880000000e+01	6.5189086899e-01	-3.3026219129e-04	-6.5189086899e-01	3.3026219129e-04
1.8890000000e+01	6.5633235196e-01	3.5024237192e-03	-6.5633235196e-01	-3.5024237192e-03
1.8900000000e+01	6.6071107881e-01	7.3347759997e-03	-6.6071107881e-01	-7.3347759997e-03
1.8910000000e+01	6.6502791875e-01	1.1166442459e-02	-6.6502791875e-01	-1.1166442459e-02
1.8920000000e+01	6.6928371771e-01	1.4997085138e-02	-6.6928371771e-01	-1.4997085138e-02
1.8930000000e+01	6.7347929913e-01	1.8826379592e-02	-6.7347929913e-01	-1.8826379592e-02
1.8940000000e+01	6.7761546480e-01	2.2654014207e-02	-6.7761546480e-01	-2.2654014207e-02
1.8950000000e+01	6.8169299562e-01	2.6479689564e-02	-6.8169299562e-01	-2.6479689564e-02
1.8960000000e+01	6.8571265233e-01	3.0303117839e-02	-6.8571265233e-01	-3.0303117839e-02
1.8970000000e+01	6.8967517621e-01	3.4124022234e-02	-6.8967517621e-01	-3.4124022234e-02
1.8980000000e+01	6.9358128978e-01	3.7942136443e-02	-6.9358128978e-01	-3.7942136443e-02
1.8990000000e+01	6.9743169743e-01	4.1757204149e-02	-6.9743169743e-01	-4.1757204149e-02
1.9000000000e+01	7.0122708603e-01	4.5568978548e-02	-7.0122708603e-01	-4.5568978548e-02
1.9010000000e+01	7.0496812552e-01	4.9377221897e-02	-7.0496812552e-01	-4.9377221897e-02
1.9020000000e+01	7.0865546948e-01	5.3181705095e-02	-7.0865546948e-01	-5.3181705095e-02
1.9030000000e+01	7.1228975569e-01	5.6982207273e-02	-7.1228975569e-01	-5.6982207273e-02
1.9040000000e+01	7.1587160660e-01	6.0778515421e-02	-7.1587160660e-01	-6.0778515421e-02
1.9050000000e+01	7.1940162989e-01	6.4570424027e-02	-7.1940162989e-01	-6.4570424027e-02
1.9060000000e+01	7.2288041887e-01	6.8357734733e-02	-7.2288041887e-01	-6.8357734733e-02
1.9070000000e+01	7.2630855303e-01	7.2140256016e-02	-7.2630855303e-01	-7.2140256016e-02
1.9080000000e+01	7.2968659838e-01	7.5917802879e-02	-7.2968659838e-01	-7.5917802879e-02
1.9090000000e+01	7.3301510797e-01	7.9690196564e-02	-7.3301510797e-01	-7.9690196564e-02
1.9100000000e+01	7.3629462221e-01	8.3457264273e-02	-7.3629462221e-01	-8.3457264273e-02
1.9110000000e+01	7.3952566929e-01	8.7218838909e-02	-7.3952566929e-01	-8.7218838909e-02
1.9120000000e+01	7.4270876557e-01	9.0974758829e-02	-7.4270876557e-01	-9.0974758829e-02
1.9130000000e+01	7.4584441594e-01	9.4724867603e-02	-7.4584441594e-01	-9.4724867603e-02
1.9140000000e+01	7.4893311410e-01	9.8469013795e-02	-7.4893311410e-01	-9.8469013795e-02
1.9150000000e+01	7.5197534300e-01	1.0220705075e-01	-7.5197534300e-01	-1.0220705075e-01
1.9160000000e+01	7.5497157505e-01	1.0593883638e-01	-7.5497157505e-01	-1.0593883638e-01
1.9170000000e+01	7.5792227250e-01	1.0966423298e-01	-7.5792227250e-01	-1.0966423298e-01
1.9180000000e+01	7.6082788772e-01	1.1338310706e-01	-7.6082788772e-01	-1.1338310706e-01
1.9190000000e+01	7.6368886345e-01	1.1709532913e-01	-7.6368886345e-01	-1.1709532913e-01
1.9200000000e+01	7.6650563312e-01	1.2080077358e-01	-7.6650563312e-01	-1.2080077358e-01
1.9210000000e+01	7.6927862109e-01	1.2449931846e-01	-7.6927862109e-01	-1.2449931846e-01
1.9220000000e+01	7.7200824291e-01	1.2819084541e-01	-7.7200824291e-01	-1.2819084541e-01
1.9230000000e+01	7.7469490556e-01	1.3187523944e-01	-7.7469490556e-01	-1.3187523944e-01
1.9240000000e+01	7.7733900769e-01	1.3555238883e-01	-7.7733900769e-01	-1.3555238883e-01
1.9250000000e+01	7.7994093986e-01	1.3922218498e-01	-7.7994093986e-01	-1.3922218498e-01
1.9260000000e+01	7.8250108473e-01	1.4288452231e-01	-7.8250108473e-01	-1.4288452231e-01
1.9270000000e+01	7.8501981730e-01	1.4653929810e-01	-7.8501981730e-01	-1.4653929810e-01
1.9280000000e+01	7.8749750512e-01	1.5018641242e-01	-7.8749750512e-01	-1.5018641242e-01
1.9290000000e+01	7.8993450845e-01	1.5382576798e-01	-7.8993450845e-01	-1.5382576798e-01
1.9300000000e+01	7.9233118049e-01	1.5745727006e-01	-7.9233118049e-01	-1.5745727006e-01
1.9310000000e+01	7.9468786754e-01	1.6108082636e-01	-7.9468786754e-01	-1.6108082636e-01
1.9320000000e+01	7.9700490920e-01	1.6469634696e-01	-7.9700490920e-01	-1.6469634696e-01
1.9330000000e+01	7.9928263853e-01	1.6830374419e-01	-7.9928263853e-01	-1.6830374419e-01
1.9340000000e+01	8.0152138220e-01	1.7190293255e-01	-8.0152138220e-01	-1.7190293255e-01
1.9350000000e+01	8.0372146070e-01	1.7549382863e-01	-8.0372146070e-01	-1.7549382863e-01
1.9360000000e+01	8.0588318842e-01	1.7907635103e-01	-8.0588318842e-01	-1.7907635103e-01
1.9370000000e+01	8.0800687389e-01	1.8265042027e-01	-8.0800687389e-01	-1.8265042027e-01
1.9380000000e+01	8.1009281986e-01	1.8621595873e-01	-8.1009281986e-01	-1.8621595873e-01
1.9390000000e+01	8.1214132345e-01	1.8977289057e-01	-8.1214132345e-01	-1.8977289057e-01
1.9400000000e+01	8.1415267634e-01	1.9332114164e-01	-8.1415267634e-01	-1.9332114164e-01
1.9410000000e+01	8.1612716481e-01	1.9686063947e-01	-8.1612716481e-01	-1.9686063947e-01
1.9420000000e+01	8.1806506997e-01	2.0039131315e-01	-8.1806506997e-01	-2.0039131315e-01
1.9430000000e+01	8.1996666779e-01	2.0391309329e-01	-8.1996666779e-01	-2.0391309329e-01
1.9440000000e+01	8.2183222930e-01	2.0742591197e-01	-8.2183222930e-01	-2.0742591197e-01
1.9450000000e+01	8.2366202065e-01	2.1092970268e-01	-8.2366202065e-01	-2.1092970268e-01
1.9460000000e+01	8.2545630325e-01	2.1442440024e-01	-8.2545630325e-01	-2.1442440024e-01
1.9470000000e+01	8.2721533388e-01	2.1790994078e-01	-8.2721533388e-01	-2.1790994078e-01
1.9480000000e+01	8.2893936478e-01	2.2138626168e-01	-8.2893936478e-01	-2.2138626168e-01
1.9490000000e+01	8.3062864376e-01	2.2485330152e-01	-8.3062864376e-01	-2.2485330152e-01
1.9500000000e+01	8.3228341433e-01	2.2831100004e-01	-8.3228341433e-01	-2.2831100004e-01
1.9510000000e+01	8.3390391575e-01	2.3175929806e-01	-8.3390391575e-01	-2.3175929806e-01
1.9520000000e+01	8.3549038313e-01	2.3519813749e-01	-8.3549038313e-01	-2.3519813749e-01
1.9530000000e+01	8.3704304757e-01	2.3862746126e-01	-8.3704304757e-01	-2.3862746126e-01
1.9540000000e+01	8.3856213618e-01	2.4204721328e-01	-8.3856213618e-01	-2.4204721328e-01
1.9550000000e+01	8.4004787224e-01	2.4545733839e-01	-8.4004787224e-01	-2.4545733839e-01
1.9560000000e+01	8.4150047520e-01	2.4885778236e-01	-8.4150047520e-01	-2.4885778236e-01
1.9570000000e+01	8.4292016084e-01	2.5224849182e-01	-8.4292016084e-01	-2.5224849182e-01
1.9580000000e+01	8.4430714130e-01	2.5562941423e-01	-8.4430714130e-01	-2.5562941423e-01
1.9590000000e+01	8.4566162517e-01	2.5900049785e-01	-8.4566162517e-01	-2.5900049785e-01
1.9600000000e+01	8.4698381758e-01	2.6236169173e-01	-8.4698381758e-01	-2.6236169173e-01
1.9610000000e+01	8.4827392024e-01	2.6571294563e-01	-8.4827392024e-01	-2.6571294563e-01
1.9620000000e+01	8.4953213154e-01	2.6905421004e-01	-8.4953213154e-01	-2.6905421004e-01
1.9630000000e+01	8.5075864660e-01	2.7238543611e-01	-8.5075864660e-01	-2.7238543611e-01
