# Two-body Weber reference run
# m1=1.0  m2=1.0  q1=1.0  q2=-1.0  c=4.0
# q0=[-1.0, 0.0, 1.0, 0.0]
# p0=[0.0, -0.25, 0.0, 0.25]
# tspan=(0.0, 27.14080941082802)  (5 Kepler periods, T=5.428162)
# dt=1e-3  stride=10
# total Hamiltonian H = T + U with kinetic T and potential U components
t	H	T	U
1.6750000000e+01	-4.3750000103e-01	1.5799935628e-01	-5.9549935731e-01
1.6760000000e+01	-4.3750000105e-01	1.5992016754e-01	-5.9742016859e-01
1.6770000000e+01	-4.3750000107e-01	1.6187261630e-01	-5.9937261737e-01
1.6780000000e+01	-4.3750000109e-01	1.6385732160e-01	-6.0135732269e-01
1.6790000000e+01	-4.3750000110e-01	1.6587492085e-01	-6.0337492195e-01
1.6800000000e+01	-4.3750000112e-01	1.6792607044e-01	-6.0542607156e-01
1.6810000000e+01	-4.3750000114e-01	1.7001144649e-01	-6.0751144763e-01
1.6820000000e+01	-4.3750000116e-01	1.7213174559e-01	-6.0963174675e-01
1.6830000000e+01	-4.3750000118e-01	1.7428768553e-01	-6.1178768671e-01
1.6840000000e+01	-4.3750000119e-01	1.7648000612e-01	-6.1398000732e-01
1.6850000000e+01	-4.3750000121e-01	1.7870947005e-01	-6.1620947126e-01
1.6860000000e+01	-4.3750000123e-01	1.8097686375e-01	-6.1847686499e-01
1.6870000000e+01	-4.3750000125e-01	1.8328299834e-01	-6.2078299959e-01
1.6880000000e+01	-4.3750000127e-01	1.8562871054e-01	-6.2312871181e-01
1.6890000000e+01	-4.3750000129e-01	1.8801486377e-01	-6.2551486506e-01
1.6900000000e+01	-4.3750000131e-01	1.9044234914e-01	-6.2794235045e-01
1.6910000000e+01	-4.3750000132e-01	1.9291208661e-01	-6.3041208793e-01
1.6920000000e+01	-4.3750000134e-01	1.9542502612e-01	-6.3292502746e-01
1.6930000000e+01	-4.3750000136e-01	1.9798214886e-01	-6.3548215022e-01
1.6940000000e+01	-4.3750000138e-01	2.0058446855e-01	-6.3808446993e-01
1.6950000000e+01	-4.3750000140e-01	2.0323303277e-01	-6.4073303417e-01
1.6960000000e+01	-4.3750000142e-01	2.0592892443e-01	-6.4342892585e-01
1.6970000000e+01	-4.3750000143e-01	2.0867326322e-01	-6.4617326466e-01
1.6980000000e+01	-4.3750000145e-01	2.1146720724e-01	-6.4896720869e-01
1.6990000000e+01	-4.3750000147e-01	2.1431195460e-01	-6.5181195607e-01
1.7000000000e+01	-4.3750000149e-01	2.1720874523e-01	-6.5470874671e-01
1.7010000000e+01	-4.3750000150e-01	2.2015886267e-01	-6.5765886417e-01
1.7020000000e+01	-4.3750000152e-01	2.2316363605e-01	-6.6066363757e-01
1.7030000000e+01	-4.3750000154e-01	2.2622444211e-01	-6.6372444365e-01
1.7040000000e+01	-4.3750000155e-01	2.2934270737e-01	-6.6684270892e-01
1.7050000000e+01	-4.3750000157e-01	2.3251991041e-01	-6.7001991197e-01
1.7060000000e+01	-4.3750000158e-01	2.3575758426e-01	-6.7325758585e-01
1.7070000000e+01	-4.3750000160e-01	2.3905731899e-01	-6.7655732059e-01
1.7080000000e+01	-4.3750000161e-01	2.4242076433e-01	-6.7992076594e-01
1.7090000000e+01	-4.3750000163e-01	2.4584963257e-01	-6.8334963420e-01
1.7100000000e+01	-4.3750000164e-01	2.4934570154e-01	-6.8684570318e-01
1.7110000000e+01	-4.3750000165e-01	2.5291081780e-01	-6.9041081946e-01
1.7120000000e+01	-4.3750000166e-01	2.5654690004e-01	-6.9404690170e-01
1.7130000000e+01	-4.3750000167e-01	2.6025594261e-01	-6.9775594428e-01
1.7140000000e+01	-4.3750000168e-01	2.6404001936e-01	-7.0154002104e-01
1.7150000000e+01	-4.3750000169e-01	2.6790128765e-01	-7.0540128934e-01
1.7160000000e+01	-4.3750000170e-01	2.7184199263e-01	-7.0934199433e-01
1.7170000000e+01	-4.3750000171e-01	2.7586447177e-01	-7.1336447348e-01
1.7180000000e+01	-4.3750000171e-01	2.7997115975e-01	-7.1747116146e-01
1.7190000000e+01	-4.3750000171e-01	2.8416459352e-01	-7.2166459523e-01
1.7200000000e+01	-4.3750000172e-01	2.8844741784e-01	-7.2594741955e-01
1.7210000000e+01	-4.3750000172e-01	2.9282239109e-01	-7.3032239281e-01
1.7220000000e+01	-4.3750000171e-01	2.9729239150e-01	-7.3479239322e-01
1.7230000000e+01	-4.3750000171e-01	3.0186042378e-01	-7.3936042549e-01
1.7240000000e+01	-4.3750000170e-01	3.0652962620e-01	-7.4402962790e-01
1.7250000000e+01	-4.3750000169e-01	3.1130327817e-01	-7.4880327987e-01
1.7260000000e+01	-4.3750000168e-01	3.1618480835e-01	-7.5368481003e-01
1.7270000000e+01	-4.3750000167e-01	3.2117780328e-01	-7.5867780495e-01
1.7280000000e+01	-4.3750000165e-01	3.2628601668e-01	-7.6378601833e-01
1.7290000000e+01	-4.3750000163e-01	3.3151337941e-01	-7.6901338104e-01
1.7300000000e+01	-4.3750000161e-01	3.3686401010e-01	-7.7436401170e-01
1.7310000000e+01	-4.3750000158e-01	3.4234222662e-01	-7.7984222820e-01
1.7320000000e+01	-4.3750000155e-01	3.4795255840e-01	-7.8545255995e-01
1.7330000000e+01	-4.3750000151e-01	3.5369975965e-01	-7.9119976116e-01
1.7340000000e+01	-4.3750000147e-01	3.5958882359e-01	-7.9708882506e-01
1.7350000000e+01	-4.3750000142e-01	3.6562499784e-01	-8.0312499926e-01
1.7360000000e+01	-4.3750000137e-01	3.7181380094e-01	-8.0931380231e-01
1.7370000000e+01	-4.3750000131e-01	3.7816104022e-01	-8.1566104153e-01
1.7380000000e+01	-4.3750000125e-01	3.8467283111e-01	-8.2217283236e-01
1.7390000000e+01	-4.3750000117e-01	3.9135561806e-01	-8.2885561923e-01
1.7400000000e+01	-4.3750000109e-01	3.9821619707e-01	-8.3571619816e-01
1.7410000000e+01	-4.3750000100e-01	4.0526174030e-01	-8.4276174130e-01
1.7420000000e+01	-4.3750000090e-01	4.1249982257e-01	-8.4999982347e-01
1.7430000000e+01	-4.3750000079e-01	4.1993845033e-01	-8.5743845112e-01
1.7440000000e+01	-4.3750000067e-01	4.2758609301e-01	-8.6508609369e-01
1.7450000000e+01	-4.3750000054e-01	4.3545171729e-01	-8.7295171784e-01
1.7460000000e+01	-4.3750000040e-01	4.4354482436e-01	-8.8104482476e-01
1.7470000000e+01	-4.3750000024e-01	4.5187549062e-01	-8.8937549086e-01
1.7480000000e+01	-4.3750000006e-01	4.6045441218e-01	-8.9795441224e-01
1.7490000000e+01	-4.3749999987e-01	4.6929295354e-01	-9.0679295341e-01
1.7500000000e+01	-4.3749999966e-01	4.7840320092e-01	-9.1590320058e-01
1.7510000000e+01	-4.3749999943e-01	4.8779802078e-01	-9.2529802021e-01
1.7520000000e+01	-4.3749999918e-01	4.9749112412e-01	-9.3499112330e-01
1.7530000000e+01	-4.3749999891e-01	5.0749713725e-01	-9.4499713615e-01
1.7540000000e+01	-4.3749999861e-01	5.1783167974e-01	-9.5533167834e-01
1.7550000000e+01	-4.3749999828e-01	5.2851145047e-01	-9.6601144875e-01
1.7560000000e+01	-4.3749999792e-01	5.3955432274e-01	-9.7705432066e-01
1.7570000000e+01	-4.3749999753e-01	5.5097944954e-01	-9.8847944707e-01
1.7580000000e+01	-4.3749999710e-01	5.6280738030e-01	-1.0003073774e+00
1.7590000000e+01	-4.3749999664e-01	5.7506019056e-01	-1.0125601872e+00
1.7600000000e+01	-4.3749999613e-01	5.8776162621e-01	-1.0252616223e+00
1.7610000000e+01	-4.3749999557e-01	6.0093726429e-01	-1.0384372599e+00
1.7620000000e+01	-4.3749999496e-01	6.1461469244e-01	-1.0521146874e+00
1.7630000000e+01	-4.3749999430e-01	6.2882370968e-01	-1.0663237040e+00
1.7640000000e+01	-4.3749999358e-01	6.4359655130e-01	-1.0810965449e+00
1.7650000000e+01	-4.3749999280e-01	6.5896814140e-01	-1.0964681342e+00
1.7660000000e+01	-4.3749999194e-01	6.7497637679e-01	-1.1124763687e+00
1.7670000000e+01	-4.3749999101e-01	6.9166244700e-01	-1.1291624380e+00
1.7680000000e+01	-4.3749999000e-01	7.0907119545e-01	-1.1465711854e+00
1.7690000000e+01	-4.3749998890e-01	7.2725152797e-01	-1.1647515169e+00
1.7700000000e+01	-4.3749998771e-01	7.4625687569e-01	-1.1837568634e+00
1.7710000000e+01	-4.3749998643e-01	7.6614572056e-01	-1.2036457070e+00
1.7720000000e+01	-4.3749998504e-01	7.8698219292e-01	-1.2244821780e+00
1.7730000000e+01	-4.3749998356e-01	8.0883675228e-01	-1.2463367358e+00
1.7740000000e+01	-4.3749998197e-01	8.3178696397e-01	-1.2692869459e+00
1.7750000000e+01	-4.3749998029e-01	8.5591838647e-01	-1.2934183668e+00
1.7760000000e+01	-4.3749997853e-01	8.8132558644e-01	-1.3188255650e+00
1.7770000000e+01	-4.3749997671e-01	9.0811330051e-01	-1.3456132772e+00
1.7780000000e+01	-4.3749997486e-01	9.3639776584e-01	-1.3738977407e+00
1.7790000000e+01	-4.3749997303e-01	9.6630824357e-01	-1.4038082166e+00
1.7800000000e+01	-4.3749997131e-01	9.9798876131e-01	-1.4354887326e+00
1.7810000000e+01	-4.3749996982e-01	1.0316001020e+00	-1.4691000718e+00
1.7820000000e+01	-4.3749996873e-01	1.0673220657e+00	-1.5048220344e+00
1.7830000000e+01	-4.3749996830e-01	1.1053560276e+00	-1.5428559959e+00
1.7840000000e+01	-4.3749996889e-01	1.1459278040e+00	-1.5834277729e+00
1.7850000000e+01	-4.3749997105e-01	1.1892908223e+00	-1.6267907934e+00
1.7860000000e+01	-4.3749997555e-01	1.2357295517e+00	-1.6732295272e+00
1.7870000000e+01	-4.3749998354e-01	1.2855630962e+00	-1.7230630797e+00
1.7880000000e+01	-4.3749999665e-01	1.3391487468e+00	-1.7766487434e+00
1.7890000000e+01	-4.3750001728e-01	1.3968851255e+00	-1.8343851427e+00
1.7900000000e+01	-4.3750004894e-01	1.4592142872e+00	-1.8967143361e+00
1.7910000000e+01	-4.3750009677e-01	1.5266217187e+00	-1.9641218155e+00
1.7920000000e+01	-4.3750016830e-01	1.5996325110e+00	-2.0371326793e+00
1.7930000000e+01	-4.3750027455e-01	1.6788009591e+00	-2.1163012337e+00
1.7940000000e+01	-4.3750043165e-01	1.7646893234e+00	-2.2021897550e+00
1.7950000000e+01	-4.3750066293e-01	1.8578293011e+00	-2.2953299640e+00
1.7960000000e+01	-4.3750100177e-01	1.9586568363e+00	-2.3961578381e+00
1.7970000000e+01	-4.3750149470e-01	2.0674074306e+00	-2.5049089253e+00
1.7980000000e+01	-4.3750220405e-01	2.1839560729e+00	-2.6214582770e+00
1.7990000000e+01	-4.3750320795e-01	2.3075858431e+00	-2.7450890510e+00
1.8000000000e+01	-4.3750459319e-01	2.4366775625e+00	-2.8741821556e+00
1.8010000000e+01	-4.3750643449e-01	2.5683386289e+00	-3.0058450634e+00
1.8020000000e+01	-4.3750875305e-01	2.6980430039e+00	-3.1355517569e+00
1.8030000000e+01	-4.3751145496e-01	2.8194380610e+00	-3.2569495160e+00
1.8040000000e+01	-4.3751427116e-01	2.9245582370e+00	-3.3620725082e+00
1.8050000000e+01	-4.3751674960e-01	3.0046866643e+00	-3.4422034139e+00
1.8060000000e+01	-4.3751835585e-01	3.0519112256e+00	-3.4894295815e+00
1.8070000000e+01	-4.3751867843e-01	3.0610134493e+00	-3.4985321277e+00
1.8080000000e+01	-4.3751762869e-01	3.0309380554e+00	-3.4684556841e+00
1.8090000000e+01	-4.3751548776e-01	2.9651105359e+00	-3.4026260236e+00
1.8100000000e+01	-4.3751276227e-01	2.8704310319e+00	-3.3079437941e+00
1.8110000000e+01	-4.3750996234e-01	2.7554728907e+00	-3.1929828530e+00
1.8120000000e+01	-4.3750744596e-01	2.6286997808e+00	-3.0662072267e+00
1.8130000000e+01	-4.3750538197e-01	2.4972688477e+00	-2.9347742297e+00
1.8140000000e+01	-4.3750379382e-01	2.3665422781e+00	-2.8040460719e+00
1.8150000000e+01	-4.3750262492e-01	2.2401261160e+00	-2.6776287409e+00
1.8160000000e+01	-4.3750179033e-01	2.1201784701e+00	-2.5576802604e+00
1.8170000000e+01	-4.3750120642e-01	2.0077889661e+00	-2.4452901725e+00
1.8180000000e+01	-4.3750080326e-01	1.9033218761e+00	-2.3408226794e+00
1.8190000000e+01	-4.3750052727e-01	1.8066839801e+00	-2.2441845074e+00
1.8200000000e+01	-4.3750033942e-01	1.7175157490e+00	-2.1550160884e+00
1.8210000000e+01	-4.3750021212e-01	1.6353194660e+00	-2.0728196781e+00
1.8220000000e+01	-4.3750012622e-01	1.5595408135e+00	-1.9970409397e+00
1.8230000000e+01	-4.3750006859e-01	1.4896183208e+00	-1.9271183894e+00
1.8240000000e+01	-4.3750003023e-01	1.4250116108e+00	-1.8625116411e+00
1.8250000000e+01	-4.3750000504e-01	1.3652161499e+00	-1.8027161550e+00
1.8260000000e+01	-4.3749998882e-01	1.3097696851e+00	-1.7472696739e+00
1.8270000000e+01	-4.3749997872e-01	1.2582537422e+00	-1.6957537210e+00
1.8280000000e+01	-4.3749997278e-01	1.2102923286e+00	-1.6477923014e+00
1.8290000000e+01	-4.3749996965e-01	1.1655491686e+00	-1.6030491383e+00
1.8300000000e+01	-4.3749996841e-01	1.1237242811e+00	-1.5612242496e+00
1.8310000000e+01	-4.3749996843e-01	1.0845503720e+00	-1.5220503404e+00
1.8320000000e+01	-4.3749996925e-01	1.0477893109e+00	-1.4852892802e+00
1.8330000000e+01	-4.3749997059e-01	1.0132288335e+00	-1.4507288041e+00
1.8340000000e+01	-4.3749997222e-01	9.8067953278e-01	-1.4181795050e+00
1.8350000000e+01	-4.3749997401e-01	9.4997215975e-01	-1.3874721338e+00
1.8360000000e+01	-4.3749997585e-01	9.2095522790e-01	-1.3584552038e+00
1.8370000000e+01	-4.3749997769e-01	8.9349290147e-01	-1.3309928792e+00
1.8380000000e+01	-4.3749997949e-01	8.6746314286e-01	-1.3049631223e+00
1.8390000000e+01	-4.3749998121e-01	8.4275609158e-01	-1.2802560728e+00
1.8400000000e+01	-4.3749998284e-01	8.1927264801e-01	-1.2567726309e+00
1.8410000000e+01	-4.3749998437e-01	7.9692323660e-01	-1.2344232210e+00
1.8420000000e+01	-4.3749998580e-01	7.7562672575e-01	-1.2131267116e+00
1.8430000000e+01	-4.3749998713e-01	7.5530948397e-01	-1.1928094711e+00
1.8440000000e+01	-4.3749998837e-01	7.3590455404e-01	-1.1734045424e+00
1.8450000000e+01	-4.3749998950e-01	7.1735092987e-01	-1.1548509194e+00
1.8460000000e+01	-4.3749999056e-01	6.9959292199e-01	-1.1370929125e+00
1.8470000000e+01	-4.3749999152e-01	6.8257960007e-01	-1.1200795916e+00
1.8480000000e+01	-4.3749999241e-01	6.6626430235e-01	-1.1037642948e+00
1.8490000000e+01	-4.3749999323e-01	6.5060420291e-01	-1.0881041961e+00
1.8500000000e+01	-4.3749999398e-01	6.3555992957e-01	-1.0730599235e+00
1.8510000000e+01	-4.3749999467e-01	6.2109522552e-01	-1.0585952202e+00
1.8520000000e+01	-4.3749999530e-01	6.0717664948e-01	-1.0446766448e+00
1.8530000000e+01	-4.3749999588e-01	5.9377330916e-01	-1.0312733050e+00
1.8540000000e+01	-4.3749999641e-01	5.8085662409e-01	-1.0183566205e+00
1.8550000000e+01	-4.3749999689e-01	5.6840011413e-01	-1.0059001110e+00
1.8560000000e+01	-4.3749999734e-01	5.5637921054e-01	-9.9387920788e-01
1.8570000000e+01	-4.3749999774e-01	5.4477108683e-01	-9.8227108458e-01
1.8580000000e+01	-4.3749999812e-01	5.3355450720e-01	-9.7105450531e-01
1.8590000000e+01	-4.3749999846e-01	5.2270969031e-01	-9.6020968877e-01
1.8600000000e+01	-4.3749999877e-01	5.1221818686e-01	-9.4971818563e-01
1.8610000000e+01	-4.3749999906e-01	5.0206276911e-01	-9.3956276816e-01
1.8620000000e+01	-4.3749999932e-01	4.9222733129e-01	-9.2972733060e-01
1.8630000000e+01	-4.3749999956e-01	4.8269679948e-01	-9.2019679904e-01
1.8640000000e+01	-4.3749999978e-01	4.7345705005e-01	-9.1095704983e-01
1.8650000000e+01	-4.3749999998e-01	4.6449483569e-01	-9.0199483566e-01
1.8660000000e+01	-4.3750000016e-01	4.5579771818e-01	-8.9329771834e-01
1.8670000000e+01	-4.3750000032e-01	4.4735400735e-01	-8.8485400768e-01
1.8680000000e+01	-4.3750000048e-01	4.3915270537e-01	-8.7665270584e-01
1.8690000000e+01	-4.3750000061e-01	4.3118345599e-01	-8.6868345660e-01
1.8700000000e+01	-4.3750000074e-01	4.2343649821e-01	-8.6093649895e-01
1.8710000000e+01	-4.3750000085e-01	4.1590262384e-01	-8.5340262469e-01
1.8720000000e+01	-4.3750000096e-01	4.0857313872e-01	-8.4607313968e-01
1.8730000000e+01	-4.3750000105e-01	4.0143982709e-01	-8.3893982814e-01
1.8740000000e+01	-4.3750000114e-01	3.9449491894e-01	-8.3199492008e-01
1.8750000000e+01	-4.3750000121e-01	3.8773105998e-01	-8.2523106119e-01
1.8760000000e+01	-4.3750000128e-01	3.8114128401e-01	-8.1864128529e-01
1.8770000000e+01	-4.3750000134e-01	3.7471898749e-01	-8.1221898883e-01
1.8780000000e+01	-4.3750000140e-01	3.6845790605e-01	-8.0595790745e-01
1.8790000000e+01	-4.3750000145e-01	3.6235209285e-01	-7.9985209430e-01
1.8800000000e+01	-4.3750000149e-01	3.5639589856e-01	-7.9389590005e-01
1.8810000000e+01	-4.3750000153e-01	3.5058395284e-01	-7.8808395438e-01
1.8820000000e+01	-4.3750000157e-01	3.4491114721e-01	-7.8241114878e-01
1.8830000000e+01	-4.3750000160e-01	3.3937261913e-01	-7.7687262073e-01
1.8840000000e+01	-4.3750000162e-01	3.3396373729e-01	-7.7146373891e-01
1.8850000000e+01	-4.3750000164e-01	3.2868008790e-01	-7.6618008954e-01
1.8860000000e+01	-4.3750000166e-01	3.2351746197e-01	-7.6101746363e-01
1.8870000000e+01	-4.3750000168e-01	3.1847184348e-01	-7.5597184515e-01
1.8880000000e+01	-4.3750000169e-01	3.1353939835e-01	-7.5103940004e-01
1.8890000000e+01	-4.3750000170e-01	3.0871646419e-01	-7.4621646589e-01
1.8900000000e+01	-4.3750000171e-01	3.0399954068e-01	-7.4149954239e-01
1.8910000000e+01	-4.3750000171e-01	2.9938528067e-01	-7.3688528239e-01
1.8920000000e+01	-4.3750000172e-01	2.9487048182e-01	-7.3237048354e-01
1.8930000000e+01	-4.3750000172e-01	2.9045207876e-01	-7.2795208048e-01
1.8940000000e+01	-4.3750000172e-01	2.8612713584e-01	-7.2362713755e-01
1.8950000000e+01	-4.3750000171e-01	2.8189284023e-01	-7.1939284194e-01
1.8960000000e+01	-4.3750000171e-01	2.7774649556e-01	-7.1524649727e-01
1.8970000000e+01	-4.3750000170e-01	2.7368551589e-01	-7.1118551759e-01
1.8980000000e+01	-4.3750000170e-01	2.6970742006e-01	-7.0720742176e-01
1.8990000000e+01	-4.3750000169e-01	2.6580982644e-01	-7.0330982812e-01
1.9000000000e+01	-4.3750000168e-01	2.6199044789e-01	-6.9949044957e-01
1.9010000000e+01	-4.3750000167e-01	2.5824708715e-01	-6.9574708882e-01
1.9020000000e+01	-4.3750000166e-01	2.5457763240e-01	-6.9207763406e-01
1.9030000000e+01	-4.3750000165e-01	2.5098005313e-01	-6.8848005477e-01
1.9040000000e+01	-4.3750000163e-01	2.4745239623e-01	-6.8495239787e-01
1.9050000000e+01	-4.3750000162e-01	2.4399278235e-01	-6.8149278397e-01
1.9060000000e+01	-4.3750000161e-01	2.4059940238e-01	-6.7809940399e-01
1.9070000000e+01	-4.3750000159e-01	2.3727051422e-01	-6.7477051581e-01
1.9080000000e+01	-4.3750000158e-01	2.3400443965e-01	-6.7150444122e-01
1.9090000000e+01	-4.3750000156e-01	2.3079956146e-01	-6.6829956302e-01
1.9100000000e+01	-4.3750000155e-01	2.2765432065e-01	-6.6515432220e-01
1.9110000000e+01	-4.3750000153e-01	2.2456721387e-01	-6.6206721540e-01
1.9120000000e+01	-4.3750000151e-01	2.2153679088e-01	-6.5903679240e-01
1.9130000000e+01	-4.3750000149e-01	2.1856165228e-01	-6.5606165378e-01
1.9140000000e+01	-4.3750000148e-01	2.1564044727e-01	-6.5314044874e-01
1.9150000000e+01	-4.3750000146e-01	2.1277187152e-01	-6.5027187298e-01
1.9160000000e+01	-4.3750000144e-01	2.0995466526e-01	-6.4745466671e-01
1.9170000000e+01	-4.3750000142e-01	2.0718761132e-01	-6.4468761275e-01
1.9180000000e+01	-4.3750000141e-01	2.0446953338e-01	-6.4196953478e-01
1.9190000000e+01	-4.3750000139e-01	2.0179929423e-01	-6.3929929562e-01
1.9200000000e+01	-4.3750000137e-01	1.9917579422e-01	-6.3667579559e-01
1.9210000000e+01	-4.3750000135e-01	1.9659796965e-01	-6.3409797101e-01
1.9220000000e+01	-4.3750000133e-01	1.9406479139e-01	-6.3156479272e-01
1.9230000000e+01	-4.3750000131e-01	1.9157526341e-01	-6.2907526473e-01
1.9240000000e+01	-4.3750000130e-01	1.8912842153e-01	-6.2662842282e-01
1.9250000000e+01	-4.3750000128e-01	1.8672333211e-01	-6.2422333338e-01
1.9260000000e+01	-4.3750000126e-01	1.8435909089e-01	-6.2185909214e-01
1.9270000000e+01	-4.3750000124e-01	1.8203482183e-01	-6.1953482307e-01
1.9280000000e+01	-4.3750000122e-01	1.7974967603e-01	-6.1724967726e-01
1.9290000000e+01	-4.3750000120e-01	1.7750283070e-01	-6.1500283190e-01
1.9300000000e+01	-4.3750000118e-01	1.7529348814e-01	-6.1279348933e-01
1.9310000000e+01	-4.3750000117e-01	1.7312087484e-01	-6.1062087601e-01
1.9320000000e+01	-4.3750000115e-01	1.7098424055e-01	-6.0848424170e-01
1.9330000000e+01	-4.3750000113e-01	1.6888285742e-01	-6.0638285855e-01
1.9340000000e+01	-4.3750000111e-01	1.6681601920e-01	-6.0431602031e-01
1.9350000000e+01	-4.3750000109e-01	1.6478304044e-01	-6.0228304153e-01
1.9360000000e+01	-4.3750000108e-01	1.6278325573e-01	-6.0028325681e-01
1.9370000000e+01	-4.3750000106e-01	1.6081601900e-01	-5.9831602006e-01
1.9380000000e+01	-4.3750000104e-01	1.5888070283e-01	-5.9638070387e-01
1.9390000000e+01	-4.3750000102e-01	1.5697669779e-01	-5.9447669881e-01
1.9400000000e+01	-4.3750000101e-01	1.5510341179e-01	-5.9260341280e-01
1.9410000000e+01	-4.3750000099e-01	1.5326026953e-01	-5.9076027052e-01
1.9420000000e+01	-4.3750000097e-01	1.5144671187e-01	-5.8894671284e-01
1.9430000000e+01	-4.3750000095e-01	1.4966219531e-01	-5.8716219627e-01
1.9440000000e+01	-4.3750000094e-01	1.4790619144e-01	-5.8540619238e-01
1.9450000000e+01	-4.3750000092e-01	1.4617818646e-01	-5.8367818738e-01
1.9460000000e+01	-4.3750000090e-01	1.4447768064e-01	-5.8197768155e-01
1.9470000000e+01	-4.3750000089e-01	1.4280418793e-01	-5.8030418881e-01
1.9480000000e+01	-4.3750000087e-01	1.4115723543e-01	-5.7865723630e-01
1.9490000000e+01	-4.3750000085e-01	1.3953636304e-01	-5.7703636389e-01
1.9500000000e+01	-4.3750000084e-01	1.3794112296e-01	-5.7544112380e-01
1.9510000000e+01	-4.3750000082e-01	1.3637107938e-01	-5.7387108021e-01
1.9520000000e+01	-4.3750000081e-01	1.3482580804e-01	-5.7232580885e-01
1.9530000000e+01	-4.3750000079e-01	1.3330489589e-01	-5.7080489668e-01
1.9540000000e+01	-4.3750000078e-01	1.3180794071e-01	-5.6930794149e-01
1.9550000000e+01	-4.3750000076e-01	1.3033455083e-01	-5.6783455159e-01
1.9560000000e+01	-4.3750000075e-01	1.2888434472e-01	-5.6638434547e-01
1.9570000000e+01	-4.3750000073e-01	1.2745695077e-01	-5.6495695150e-01
1.9580000000e+01	-4.3750000072e-01	1.2605200691e-01	-5.6355200763e-01
1.9590000000e+01	-4.3750000070e-01	1.2466916038e-01	-5.6216916108e-01
1.9600000000e+01	-4.3750000069e-01	1.2330806740e-01	-5.6080806809e-01
1.9610000000e+01	-4.3750000067e-01	1.2196839294e-01	-5.5946839361e-01
1.9620000000e+01	-4.3750000066e-01	1.2064981045e-01	-5.5814981111e-01
1.9630000000e+01	-4.3750000065e-01	1.1935200160e-01	-5.5685200225e-01
1.9640000000e+01	-4.3750000063e-01	1.1807465606e-01	-5.5557465669e-01
1.9650000000e+01	-4.3750000062e-01	1.1681747125e-01	-5.5431747187e-01
1.9660000000e+01	-4.3750000061e-01	1.1558015213e-01	-5.5308015274e-01
1.9670000000e+01	-4.3750000059e-01	1.1436241098e-01	-5.5186241157e-01
1.9680000000e+01	-4.3750000058e-01	1.1316396719e-01	-5.5066396777e-01
1.9690000000e+01	-4.3750000057e-01	1.1198454707e-01	-5.4948454763e-01
1.9700000000e+01	-4.3750000055e-01	1.1082388364e-01	-5.4832388420e-01
1.9710000000e+01	-4.3750000054e-01	1.0968171648e-01	-5.4718171703e-01
1.9720000000e+01	-4.3750000053e-01	1.0855779151e-01	-5.4605779204e-01
1.9730000000e+01	-4.3750000052e-01	1.0745186083e-01	-5.4495186134e-01
1.9740000000e+01	-4.3750000050e-01	1.0636368256e-01	-5.4386368306e-01
1.9750000000e+01	-4.3750000049e-01	1.0529302068e-01	-5.4279302117e-01
1.9760000000e+01	-4.3750000048e-01	1.0423964487e-01	-5.4173964535e-01
1.9770000000e+01	-4.3750000047e-01	1.0320333035e-01	-5.4070333082e-01
1.9780000000e+01	-4.3750000046e-01	1.0218385776e-01	-5.3968385822e-01
1.9790000000e+01	-4.3750000045e-01	1.0118101300e-01	-5.3868101345e-01
1.9800000000e+01	-4.3750000044e-01	1.0019458708e-01	-5.3769458752e-01
1.9810000000e+01	-4.3750000043e-01	9.9224376027e-02	-5.3672437645e-01
1.9820000000e+01	-4.3750000041e-01	9.8270180734e-02	-5.3577018115e-01
1.9830000000e+01	-4.3750000040e-01	9.7331806840e-02	-5.3483180724e-01
1.9840000000e+01	-4.3750000039e-01	9.6409064615e-02	-5.3390906501e-01
1.9850000000e+01	-4.3750000038e-01	9.5501768844e-02	-5.3300176923e-01
1.9860000000e+01	-4.3750000037e-01	9.4609738720e-02	-5.3210973909e-01
1.9870000000e+01	-4.3750000036e-01	9.3732797730e-02	-5.3123279809e-01
1.9880000000e+01	-4.3750000035e-01	9.2870773558e-02	-5.3037077391e-01
1.9890000000e+01	-4.3750000034e-01	9.2023497981e-02	-5.2952349833e-01
